X,Y,ADJG,B_ERR,BOUGUER,COORD_ERR,DAY,DEPTH,DEPTH_ERR,DEPTH_TYPE,ELEV,ELEV_ERR,FA_ERR,FREEAIR,G_ERR,PROJ,STATUS,STN,STN_TYPE,TC,TC_ERR,TIME
-123.047991,57.437214,981368.94,0.34,-116.02,10,04-Jul-89,0,0,1,1151.22,1,0.32,12.34,0.1,1989112,1,2393,1,0.52,0,2045
-123.222669,57.444376,981372.38,0.35,-121.66,10,04-Jul-89,0,0,1,1093.98,1,0.32,-2.46,0.1,1989112,1,2394,1,3.27,0,2054
-123.402839,57.440863,981373.25,0.36,-130.53,10,04-Jul-89,0,0,1,1028.19,1,0.32,-21.58,0.1,1989112,1,2395,1,6.16,0.1,2103
-123.584511,57.442843,981345,0.5,-141.35,10,04-Jul-89,0,0,1,1103.1,1,0.32,-26.9,0.1,1989112,1,2396,1,9.04,0.4,2113
-123.138324,57.631383,981423.06,3.29,-116.19,100,04-Jul-89,0,0,1,951.8,10,3.09,-10.98,0.1,1989112,1,2871,1,1.34,0,1618
-123.332165,57.629202,981371.81,0.34,-125.4,10,04-Jul-89,0,0,1,1160.18,1,0.32,2.2,0.1,1989112,1,2872,1,2.28,0,1634
-123.502323,57.622187,981375,0.34,-135.02,10,04-Jul-89,0,0,1,1090.05,1,0.32,-15.66,0.1,1989112,1,2873,1,2.67,0,1646
-123.65967,57.624683,981205.56,0.83,-143.09,10,04-Jul-89,0,0,1,1861.44,1,0.32,52.48,0.1,1989112,1,2874,1,12.82,0.8,1658
-123.622836,57.521182,981218,0.39,-144.46,10,04-Jul-89,0,0,1,1771.61,1,0.32,45.73,0.1,1989112,1,2886,1,8.14,0.2,2000
-123.436503,57.53103,981260,0.49,-132.75,10,04-Jul-89,0,0,1,1617.12,1,0.32,39.3,0.1,1989112,1,2887,1,8.98,0.3,2011
-123.271,57.531874,981386.94,0.36,-123.33,10,04-Jul-89,0,0,1,1036.47,1,0.32,-12.82,0.1,1989112,1,2888,1,5.53,0.1,2022
-123.100995,57.527713,981401.75,0.34,-115.37,10,04-Jul-89,0,0,1,1023.2,1,0.32,-1.76,0.1,1989112,1,2889,1,0.94,0,2034
-121.564789,57.501562,981473.6,1.11,-82.6,100,14-Aug-67,0,0,1,811.99,3,1.05,7.11,0.5,1967006,1,12699,1,1.19,0,1540
-121.614797,57.636565,981521.5,1.11,-78.18,100,14-Aug-67,0,0,1,651.66,3,1.05,-5.51,0.5,1967006,1,12700,1,0.28,0,1551
-122.118145,57.479891,981494.5,1.11,-95.97,100,14-Aug-67,0,0,1,616.61,3,1.05,-30.45,0.5,1967006,1,12728,1,3.51,0,2314
-122.108147,57.586558,981517.4,1.11,-98.99,100,14-Aug-67,0,0,1,547.12,3,1.05,-37.74,0.5,1967006,1,12729,1,0,0,2324
-121.80647,57.619896,981502.6,1.11,-73.34,100,14-Aug-67,0,0,1,756.82,3,1.05,9.39,0.5,1967006,1,12730,1,2,0,2340
-121.779803,57.533227,981486.6,1.11,-80.69,100,14-Aug-67,0,0,1,774.8,3,1.05,6.04,0.5,1967006,1,12731,1,0,0,2347
-121.723126,57.468227,981440,1.11,-83.75,100,14-Aug-67,0,0,1,968.04,3,1.05,24.37,0.5,1967006,1,12732,1,0.25,0,2355
-122.248143,57.429891,981477.7,1.11,-96.4,100,02-Sep-67,0,0,1,664.16,3,1.05,-28.48,0.5,1967006,1,14918,1,6.43,0,1628
-121.154779,57.498224,981461.1,1.11,-85.56,100,02-Sep-67,0,0,1,864.11,3,1.05,10.96,0.5,1967006,1,14938,1,0.22,0,2344
-121.081431,57.58489,981491.8,1.11,-85.34,100,02-Sep-67,0,0,1,745.54,3,1.05,-2.02,0.5,1967006,1,14949,1,0.14,0,2611
-121.384781,57.589895,981490.2,1.11,-86.87,100,02-Sep-67,0,0,1,748.28,3,1.05,-3.19,0.5,1967006,1,14950,1,0.09,0,2625
-121.388116,57.493228,981471.2,1.11,-86.55,100,02-Sep-67,0,0,1,802.84,3,1.05,2.58,0.5,1967006,1,14951,1,0.75,0,2635
-119.819863,57.374952,981474.5,1.11,-80.14,100,01-Jan-01,0,0,1,772.97,3,1.05,6.4,0.5,1967006,1,9102,1,0,0,0
-119.528167,57.333309,981478.8,1.11,-79.77,100,10-Aug-67,0,0,1,735.48,3,1.05,2.57,0.5,1967006,1,12635,1,0,0,2019
-119.758188,57.314956,981479.4,1.11,-79.93,100,10-Aug-67,0,0,1,723.9,3,1.05,1.11,0.5,1967006,1,12636,1,0,0,2105
-119.761516,57.231624,981462.4,1.11,-81.37,100,10-Aug-67,0,0,1,768.1,3,1.05,4.61,0.5,1967006,1,12637,1,0,0,2116
-119.49983,57.203312,981467.6,1.11,-79.7,100,10-Aug-67,0,0,1,738.23,3,1.05,2.94,0.5,1967006,1,12638,1,0,0,2131
-119.998194,57.188271,981465.1,1.11,-77.13,100,10-Aug-67,0,0,1,757.73,3,1.05,7.7,0.5,1967006,1,12645,1,0,0,2320
-120.201518,57.201595,981451.3,1.11,-79.91,100,10-Aug-67,0,0,1,819.3,3,1.05,11.78,0.5,1967006,1,12646,1,0.03,0,2343
-120.159858,57.301598,981472.6,1.11,-76.81,100,10-Aug-67,0,0,1,768.4,3,1.05,9.13,0.5,1967006,1,12647,1,0.08,0,2356
-119.988201,57.314936,981477.6,1.11,-76.7,100,10-Aug-67,0,0,1,749.5,3,1.05,7.21,0.5,1967006,1,12648,1,0,0,2406
-120.363168,57.264917,981465.7,1.11,-74.49,100,13-Aug-67,0,0,1,797.97,3,1.05,14.38,0.5,1967006,1,12693,1,0.47,0,2544
-120.478128,57.341559,981457.2,1.11,-72.78,100,13-Aug-67,0,0,1,883.01,3,1.05,25.78,0.5,1967006,1,12694,1,0.29,0,2553
-119.83153,57.399952,981482.6,1.11,-78.28,100,02-Aug-67,0,0,1,751.64,3,1.05,5.86,0.5,1967006,1,14621,1,0,0,2027
-120.228183,57.389926,981472.1,1.11,-70.21,100,02-Aug-67,0,0,1,841.25,3,1.05,23.82,0.5,1967006,1,14623,1,0.15,0,2052
-120.699779,57.344883,981456.8,1.11,-74.37,100,03-Sep-67,0,0,1,872.64,3,1.05,21.91,0.5,1967006,1,14954,1,1.41,0,1421
-120.661453,57.251551,981459.1,1.11,-76.34,100,03-Sep-67,0,0,1,818.69,3,1.05,15.27,0.5,1967006,1,14955,1,0.04,0,1431
-118.421422,57.223379,981481.8,1.11,-78.66,100,10-Aug-67,0,0,1,679.7,3,1.05,-2.57,0.5,1967006,1,12626,1,0,0,1758
-118.344752,57.296715,981495.2,1.11,-76.46,100,10-Aug-67,0,0,1,653.49,3,1.05,-3.3,0.5,1967006,1,12627,1,0,0,1811
-118.518103,57.345046,981481.2,1.11,-78.99,100,10-Aug-67,0,0,1,732.13,3,1.05,2.97,0.5,1967006,1,12629,1,0,0,1839
-118.616433,57.260042,981465.8,1.11,-79.42,100,10-Aug-67,0,0,1,772.67,3,1.05,7.08,0.5,1967006,1,12630,1,0,0,1854
-118.786451,57.336704,981428.4,1.11,-85.19,100,10-Aug-67,0,0,1,965.91,3,1.05,22.94,0.5,1967006,1,12631,1,0,0,1929
-118.924788,57.301692,981419.1,1.11,-80.77,100,10-Aug-67,0,0,1,1021.08,3,1.05,33.54,0.5,1967006,1,12632,1,0,0,1943
-119.123136,57.336681,981492.8,1.11,-77.96,100,10-Aug-67,0,0,1,674.83,3,1.05,-2.41,0.5,1967006,1,12633,1,0,0,1954
-119.329817,57.334995,981491.2,1.11,-81.04,100,10-Aug-67,0,0,1,666.6,3,1.05,-6.41,0.5,1967006,1,12634,1,0,0,2006
-119.221475,57.235002,981462.1,1.11,-78.3,100,10-Aug-67,0,0,1,786.69,3,1.05,9.77,0.5,1967006,1,12639,1,0,0,2144
-119.016457,57.226687,981418,1.11,-80.35,100,10-Aug-67,0,0,1,997.31,3,1.05,31.3,0.5,1967006,1,12640,1,0,0,2159
-118.188083,57.298385,981498.7,1.11,-74.95,100,12-Aug-67,0,0,1,644.04,3,1.05,-2.85,0.5,1967006,1,12657,1,0,0,1601
-120.606436,57.453217,981448.4,1.11,-77.47,100,13-Aug-67,0,0,1,950.67,3,1.05,28.65,0.5,1967006,1,12695,1,0.31,0,2605
-120.833109,57.426552,981446.1,1.11,-91,100,13-Aug-67,0,0,1,883.31,3,1.05,7.77,0.5,1967006,1,12696,1,0.11,0,2617
-119.584844,57.449979,981453.2,1.11,-88.04,100,02-Aug-67,0,0,1,872.64,3,1.05,9.66,0.5,1967006,1,14619,1,0,0,2003
-119.743179,57.528307,981484,1.11,-79.12,100,02-Aug-67,0,0,1,794,3,1.05,9.77,0.5,1967006,1,14620,1,0,0,2024
-119.999877,57.434942,981477.3,1.11,-68.09,100,02-Aug-67,0,0,1,845.21,3,1.05,26.54,0.5,1967006,1,14622,1,0,0,2039
-120.381471,57.459906,981458.5,1.11,-70.5,100,02-Aug-67,0,0,1,938.17,3,1.05,34.34,0.5,1967006,1,14624,1,0.18,0,2102
-120.431445,57.554906,981500,1.11,-71.46,100,02-Aug-67,0,0,1,762,3,1.05,13.72,0.5,1967006,1,14625,1,0.13,0,2111
-120.619736,57.628228,981508.8,1.11,-78.71,100,02-Aug-67,0,0,1,711.4,3,1.05,0.9,0.5,1967006,1,14626,1,0.04,0,2122
-120.363107,57.631585,981521.8,1.11,-69.16,100,02-Aug-67,0,0,1,694.94,3,1.05,8.55,0.5,1967006,1,14627,1,0.09,0,2138
-120.163178,57.526607,981464.8,1.11,-67.74,100,02-Aug-67,0,0,1,947.32,3,1.05,37.98,0.5,1967006,1,14628,1,0.33,0,2204
-119.993162,57.596623,981475.1,1.11,-70.28,100,02-Aug-67,0,0,1,912.88,3,1.05,31.92,0.5,1967006,1,14629,1,0,0,2214
-119.799832,57.618312,981495.3,1.11,-72.03,100,02-Aug-67,0,0,1,810.16,3,1.05,18.66,0.5,1967006,1,14630,1,0,0,2224
-120.881419,57.544889,981494.5,1.11,-83.55,100,02-Sep-67,0,0,1,722.99,3,1.05,-2.99,0.5,1967006,1,14939,1,0.38,0,2358
-120.858086,57.621557,981500.7,1.11,-84.18,100,02-Sep-67,0,0,1,721.77,3,1.05,-3.46,0.5,1967006,1,14940,1,0.08,0,2407
-118.368097,57.426717,981468.1,1.11,-82.42,100,10-Aug-67,0,0,1,815.64,3,1.05,8.89,0.5,1967006,1,12628,1,0,0,1824
-119.458163,57.42332,981475.7,1.11,-85.19,100,10-Aug-67,0,0,1,761.39,3,1.05,0.05,0.5,1967006,1,12649,1,0,0,2448
-119.319824,57.49334,981460,1.11,-86.48,100,10-Aug-67,0,0,1,864.11,3,1.05,10.26,0.5,1967006,1,12650,1,0,0,2459
-119.193146,57.50835,981498,1.11,-79.22,100,10-Aug-67,0,0,1,713.84,3,1.05,0.69,0.5,1967006,1,12651,1,0,0,2508
